Alpenglow LLM — 16-hop structural transitive reasoning training run
────────────────────────────────────────────────────────────────────
Date: 2026-04-09
Hardware: Apple M4 Mac mini, 16 GB unified memory
Model: 99,844 trainable parameters
Training set: 4,000 samples
Test set: 1,000 samples
Task: 16-hop structural transitive reasoning, binary classification
Chain length: 17 items per chain / 16 transitive edges
Vocabulary: 60 items
Inference mode (at test time): single forward pass, no chain-of-thought
Training schedule: cosine-annealed learning rate, 1000 epochs

Columns: epoch / train-loss / train-accuracy / test-accuracy / confusion-matrix / learning-rate / epoch-time / ETA-to-end

────────────────────────────────────────────────────────────────────

  epoch    1/1000 | trL=0.693 trA= 50.0% | teA= 46.8% | [TN=440 FN=505 FP= 27 TP= 28] | lr=1.00e-5 | ep=7.99s | eta=133.1m  ★ new best
  epoch  619/1000 | trL=0.155 trA= 99.8% | teA= 93.2% | [TN=431 FN= 32 FP= 36 TP=501] | lr=3.49e-3 | ep=8.01s | eta=51.0m
  epoch  620/1000 | trL=0.155 trA= 99.9% | teA= 93.1% | [TN=431 FN= 33 FP= 36 TP=500] | lr=3.48e-3 | ep=7.98s | eta=50.9m
  epoch  621/1000 | trL=0.155 trA= 99.9% | teA= 93.0% | [TN=421 FN= 24 FP= 46 TP=509] | lr=3.46e-3 | ep=7.92s | eta=50.7m
  epoch  622/1000 | trL=0.154 trA= 99.9% | teA= 93.0% | [TN=428 FN= 31 FP= 39 TP=502] | lr=3.45e-3 | ep=7.86s | eta=50.6m
  epoch  623/1000 | trL=0.155 trA= 99.8% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=3.43e-3 | ep=7.87s | eta=50.5m
  epoch  624/1000 | trL=0.154 trA=100.0% | teA= 93.0% | [TN=419 FN= 22 FP= 48 TP=511] | lr=3.41e-3 | ep=7.86s | eta=50.3m
  epoch  625/1000 | trL=0.154 trA= 99.9% | teA= 93.1% | [TN=447 FN= 49 FP= 20 TP=484] | lr=3.40e-3 | ep=7.90s | eta=50.2m
  epoch  626/1000 | trL=0.155 trA= 99.9% | teA= 93.0% | [TN=432 FN= 35 FP= 35 TP=498] | lr=3.38e-3 | ep=7.86s | eta=50.1m
  epoch  627/1000 | trL=0.154 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.37e-3 | ep=7.85s | eta=49.9m
  epoch  628/1000 | trL=0.154 trA= 99.9% | teA= 93.1% | [TN=431 FN= 33 FP= 36 TP=500] | lr=3.35e-3 | ep=7.93s | eta=49.8m
  epoch  629/1000 | trL=0.154 trA= 99.8% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.34e-3 | ep=8.07s | eta=49.7m
  epoch  630/1000 | trL=0.154 trA= 99.8% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.32e-3 | ep=7.89s | eta=49.5m
  epoch  631/1000 | trL=0.154 trA= 99.8% | teA= 93.1% | [TN=432 FN= 34 FP= 35 TP=499] | lr=3.31e-3 | ep=7.92s | eta=49.4m
  epoch  632/1000 | trL=0.154 trA= 99.9% | teA= 93.0% | [TN=428 FN= 31 FP= 39 TP=502] | lr=3.29e-3 | ep=7.93s | eta=49.3m
  epoch  633/1000 | trL=0.153 trA= 99.9% | teA= 93.1% | [TN=431 FN= 33 FP= 36 TP=500] | lr=3.27e-3 | ep=7.91s | eta=49.1m
  epoch  634/1000 | trL=0.153 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.26e-3 | ep=7.87s | eta=49.0m
  epoch  635/1000 | trL=0.153 trA= 99.8% | teA= 93.1% | [TN=429 FN= 31 FP= 38 TP=502] | lr=3.24e-3 | ep=7.89s | eta=48.8m
  epoch  636/1000 | trL=0.153 trA= 99.8% | teA= 93.1% | [TN=420 FN= 22 FP= 47 TP=511] | lr=3.23e-3 | ep=8.06s | eta=48.7m
  epoch  637/1000 | trL=0.153 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.21e-3 | ep=7.92s | eta=48.6m
  epoch  638/1000 | trL=0.153 trA= 99.9% | teA= 93.0% | [TN=433 FN= 36 FP= 34 TP=497] | lr=3.20e-3 | ep=7.97s | eta=48.4m
  epoch  639/1000 | trL=0.153 trA= 99.9% | teA= 93.3% | [TN=437 FN= 37 FP= 30 TP=496] | lr=3.18e-3 | ep=7.87s | eta=48.3m
  epoch  640/1000 | trL=0.153 trA= 99.9% | teA= 93.2% | [TN=431 FN= 32 FP= 36 TP=501] | lr=3.17e-3 | ep=7.84s | eta=48.2m
  epoch  641/1000 | trL=0.153 trA= 99.9% | teA= 93.3% | [TN=436 FN= 36 FP= 31 TP=497] | lr=3.15e-3 | ep=7.85s | eta=48.0m
  epoch  642/1000 | trL=0.153 trA= 99.9% | teA= 93.0% | [TN=446 FN= 49 FP= 21 TP=484] | lr=3.14e-3 | ep=7.86s | eta=47.9m
  epoch  643/1000 | trL=0.153 trA= 99.8% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.12e-3 | ep=8.02s | eta=47.8m
  epoch  644/1000 | trL=0.153 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.10e-3 | ep=7.89s | eta=47.6m
  epoch  645/1000 | trL=0.152 trA= 99.8% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.09e-3 | ep=7.88s | eta=47.5m
  epoch  646/1000 | trL=0.153 trA= 99.9% | teA= 93.0% | [TN=425 FN= 28 FP= 42 TP=505] | lr=3.07e-3 | ep=7.86s | eta=47.4m
  epoch  647/1000 | trL=0.152 trA= 99.8% | teA= 93.2% | [TN=432 FN= 33 FP= 35 TP=500] | lr=3.06e-3 | ep=7.87s | eta=47.2m
  epoch  648/1000 | trL=0.152 trA= 99.8% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=3.04e-3 | ep=7.91s | eta=47.1m
  epoch  649/1000 | trL=0.153 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=3.03e-3 | ep=8.11s | eta=47.0m
  epoch  650/1000 | trL=0.152 trA= 99.9% | teA= 93.2% | [TN=431 FN= 32 FP= 36 TP=501] | lr=3.01e-3 | ep=7.94s | eta=46.8m
  epoch  651/1000 | trL=0.152 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=3.00e-3 | ep=8.00s | eta=46.7m
  epoch  652/1000 | trL=0.152 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.98e-3 | ep=7.90s | eta=46.6m
  epoch  653/1000 | trL=0.152 trA= 99.9% | teA= 93.0% | [TN=432 FN= 35 FP= 35 TP=498] | lr=2.97e-3 | ep=8.15s | eta=46.4m
  epoch  654/1000 | trL=0.152 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=2.95e-3 | ep=7.91s | eta=46.3m
  epoch  655/1000 | trL=0.152 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.94e-3 | ep=7.94s | eta=46.2m
  epoch  656/1000 | trL=0.152 trA= 99.9% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=2.92e-3 | ep=8.18s | eta=46.0m
  epoch  657/1000 | trL=0.152 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.91e-3 | ep=8.17s | eta=45.9m
  epoch  658/1000 | trL=0.152 trA= 99.9% | teA= 93.1% | [TN=426 FN= 28 FP= 41 TP=505] | lr=2.89e-3 | ep=8.40s | eta=45.8m
  epoch  659/1000 | trL=0.152 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.88e-3 | ep=8.22s | eta=45.6m
  epoch  660/1000 | trL=0.151 trA= 99.9% | teA= 93.2% | [TN=431 FN= 32 FP= 36 TP=501] | lr=2.86e-3 | ep=8.10s | eta=45.5m
  epoch  661/1000 | trL=0.151 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.85e-3 | ep=7.96s | eta=45.4m
  epoch  662/1000 | trL=0.151 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.83e-3 | ep=8.20s | eta=45.2m
  epoch  663/1000 | trL=0.151 trA= 99.9% | teA= 93.0% | [TN=422 FN= 25 FP= 45 TP=508] | lr=2.82e-3 | ep=7.93s | eta=45.1m
  epoch  664/1000 | trL=0.151 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.80e-3 | ep=7.92s | eta=45.0m
  epoch  665/1000 | trL=0.151 trA= 99.9% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=2.79e-3 | ep=7.95s | eta=44.8m
  epoch  666/1000 | trL=0.151 trA= 99.9% | teA= 93.3% | [TN=436 FN= 36 FP= 31 TP=497] | lr=2.77e-3 | ep=8.34s | eta=44.7m
  epoch  667/1000 | trL=0.151 trA= 99.9% | teA= 93.1% | [TN=420 FN= 22 FP= 47 TP=511] | lr=2.76e-3 | ep=8.14s | eta=44.6m
  epoch  668/1000 | trL=0.151 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.74e-3 | ep=8.03s | eta=44.4m
  epoch  669/1000 | trL=0.151 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.73e-3 | ep=7.93s | eta=44.3m
  epoch  670/1000 | trL=0.150 trA=100.0% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.72e-3 | ep=8.02s | eta=44.2m
  epoch  671/1000 | trL=0.151 trA= 99.8% | teA= 93.4% | [TN=441 FN= 40 FP= 26 TP=493] | lr=2.70e-3 | ep=7.88s | eta=44.0m
  epoch  672/1000 | trL=0.151 trA= 99.9% | teA= 93.3% | [TN=436 FN= 36 FP= 31 TP=497] | lr=2.69e-3 | ep=7.86s | eta=43.9m
  epoch  673/1000 | trL=0.150 trA= 99.8% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=2.67e-3 | ep=7.90s | eta=43.8m
  epoch  674/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=420 FN= 22 FP= 47 TP=511] | lr=2.66e-3 | ep=7.94s | eta=43.6m
  epoch  675/1000 | trL=0.150 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.64e-3 | ep=7.89s | eta=43.5m
  epoch  676/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=429 FN= 31 FP= 38 TP=502] | lr=2.63e-3 | ep=8.05s | eta=43.3m
  epoch  677/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.61e-3 | ep=7.86s | eta=43.2m
  epoch  678/1000 | trL=0.150 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.60e-3 | ep=7.85s | eta=43.1m
  epoch  679/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.58e-3 | ep=7.86s | eta=42.9m
  epoch  680/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=420 FN= 22 FP= 47 TP=511] | lr=2.57e-3 | ep=7.90s | eta=42.8m
  epoch  681/1000 | trL=0.150 trA= 99.8% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=2.56e-3 | ep=8.14s | eta=42.7m
  epoch  682/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.54e-3 | ep=7.90s | eta=42.5m
  epoch  683/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.53e-3 | ep=7.97s | eta=42.4m
  epoch  684/1000 | trL=0.150 trA= 99.9% | teA= 93.3% | [TN=442 FN= 42 FP= 25 TP=491] | lr=2.51e-3 | ep=7.91s | eta=42.3m
  epoch  685/1000 | trL=0.150 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.50e-3 | ep=7.86s | eta=42.1m
  epoch  686/1000 | trL=0.150 trA= 99.9% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=2.48e-3 | ep=8.00s | eta=42.0m
  epoch  687/1000 | trL=0.149 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.47e-3 | ep=7.86s | eta=41.9m
  epoch  688/1000 | trL=0.149 trA= 99.9% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=2.46e-3 | ep=7.86s | eta=41.7m
  epoch  689/1000 | trL=0.149 trA= 99.9% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=2.44e-3 | ep=7.87s | eta=41.6m
  epoch  690/1000 | trL=0.149 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.43e-3 | ep=7.85s | eta=41.5m
  epoch  691/1000 | trL=0.149 trA= 99.8% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=2.41e-3 | ep=8.01s | eta=41.3m
  epoch  692/1000 | trL=0.149 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.40e-3 | ep=7.87s | eta=41.2m
  epoch  693/1000 | trL=0.149 trA= 99.9% | teA= 93.1% | [TN=422 FN= 24 FP= 45 TP=509] | lr=2.38e-3 | ep=7.85s | eta=41.1m
  epoch  694/1000 | trL=0.149 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=2.37e-3 | ep=7.86s | eta=40.9m
  epoch  695/1000 | trL=0.149 trA= 99.9% | teA= 93.0% | [TN=422 FN= 25 FP= 45 TP=508] | lr=2.36e-3 | ep=7.85s | eta=40.8m
  epoch  696/1000 | trL=0.149 trA= 99.9% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=2.34e-3 | ep=7.87s | eta=40.7m
  epoch  697/1000 | trL=0.149 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=2.33e-3 | ep=8.00s | eta=40.5m
  epoch  698/1000 | trL=0.149 trA= 99.9% | teA= 93.2% | [TN=426 FN= 27 FP= 41 TP=506] | lr=2.31e-3 | ep=7.85s | eta=40.4m
  epoch  699/1000 | trL=0.149 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.30e-3 | ep=7.84s | eta=40.2m
  epoch  700/1000 | trL=0.149 trA= 99.9% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=2.29e-3 | ep=7.85s | eta=40.1m
  epoch  701/1000 | trL=0.149 trA= 99.9% | teA= 93.5% | [TN=438 FN= 36 FP= 29 TP=497] | lr=2.27e-3 | ep=7.85s | eta=40.0m
  epoch  702/1000 | trL=0.149 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.26e-3 | ep=8.01s | eta=39.8m
  epoch  703/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=2.25e-3 | ep=7.87s | eta=39.7m
  epoch  704/1000 | trL=0.149 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=2.23e-3 | ep=7.92s | eta=39.6m
  epoch  705/1000 | trL=0.149 trA= 99.9% | teA= 93.5% | [TN=439 FN= 37 FP= 28 TP=496] | lr=2.22e-3 | ep=7.89s | eta=39.4m
  epoch  706/1000 | trL=0.149 trA= 99.9% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=2.20e-3 | ep=7.88s | eta=39.3m
  epoch  707/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.19e-3 | ep=7.85s | eta=39.2m
  epoch  708/1000 | trL=0.148 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.18e-3 | ep=8.00s | eta=39.0m
  epoch  709/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=436 FN= 36 FP= 31 TP=497] | lr=2.16e-3 | ep=7.84s | eta=38.9m
  epoch  710/1000 | trL=0.148 trA= 99.9% | teA= 93.1% | [TN=420 FN= 22 FP= 47 TP=511] | lr=2.15e-3 | ep=7.85s | eta=38.8m
  epoch  711/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=2.14e-3 | ep=7.91s | eta=38.6m
  epoch  712/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.12e-3 | ep=7.86s | eta=38.5m
  epoch  713/1000 | trL=0.148 trA= 99.9% | teA= 93.1% | [TN=426 FN= 28 FP= 41 TP=505] | lr=2.11e-3 | ep=8.05s | eta=38.4m
  epoch  714/1000 | trL=0.148 trA= 99.9% | teA= 93.5% | [TN=438 FN= 36 FP= 29 TP=497] | lr=2.10e-3 | ep=7.91s | eta=38.2m
  epoch  715/1000 | trL=0.148 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=2.08e-3 | ep=7.89s | eta=38.1m
  epoch  716/1000 | trL=0.148 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=2.07e-3 | ep=7.94s | eta=38.0m
  epoch  717/1000 | trL=0.148 trA= 99.9% | teA= 93.6% | [TN=441 FN= 38 FP= 26 TP=495] | lr=2.06e-3 | ep=8.09s | eta=37.8m  ★ new best
  epoch  718/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.04e-3 | ep=7.93s | eta=37.7m
  epoch  719/1000 | trL=0.148 trA= 99.9% | teA= 93.2% | [TN=433 FN= 34 FP= 34 TP=499] | lr=2.03e-3 | ep=7.92s | eta=37.6m
  epoch  720/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.02e-3 | ep=7.90s | eta=37.4m
  epoch  721/1000 | trL=0.148 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=2.00e-3 | ep=8.18s | eta=37.3m
  epoch  722/1000 | trL=0.148 trA= 99.9% | teA= 93.6% | [TN=441 FN= 38 FP= 26 TP=495] | lr=1.99e-3 | ep=8.31s | eta=37.2m
  epoch  723/1000 | trL=0.148 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.98e-3 | ep=8.19s | eta=37.0m
  epoch  724/1000 | trL=0.147 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=1.96e-3 | ep=8.18s | eta=36.9m
  epoch  725/1000 | trL=0.147 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=1.95e-3 | ep=7.95s | eta=36.8m
  epoch  726/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.94e-3 | ep=8.07s | eta=36.6m
  epoch  727/1000 | trL=0.147 trA= 99.9% | teA= 93.1% | [TN=422 FN= 24 FP= 45 TP=509] | lr=1.92e-3 | ep=7.88s | eta=36.5m
  epoch  728/1000 | trL=0.147 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=1.91e-3 | ep=7.96s | eta=36.4m
  epoch  729/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.90e-3 | ep=8.12s | eta=36.2m
  epoch  730/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.89e-3 | ep=8.25s | eta=36.1m
  epoch  731/1000 | trL=0.147 trA= 99.9% | teA= 93.2% | [TN=433 FN= 34 FP= 34 TP=499] | lr=1.87e-3 | ep=7.88s | eta=36.0m
  epoch  732/1000 | trL=0.147 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=1.86e-3 | ep=7.88s | eta=35.8m
  epoch  733/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.85e-3 | ep=7.91s | eta=35.7m
  epoch  734/1000 | trL=0.147 trA= 99.9% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=1.83e-3 | ep=7.92s | eta=35.6m
  epoch  735/1000 | trL=0.147 trA= 99.8% | teA= 93.1% | [TN=434 FN= 36 FP= 33 TP=497] | lr=1.82e-3 | ep=7.87s | eta=35.4m
  epoch  736/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.81e-3 | ep=8.01s | eta=35.3m
  epoch  737/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.80e-3 | ep=7.86s | eta=35.2m
  epoch  738/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.78e-3 | ep=7.91s | eta=35.0m
  epoch  739/1000 | trL=0.147 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.77e-3 | ep=7.86s | eta=34.9m
  epoch  740/1000 | trL=0.147 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.76e-3 | ep=7.85s | eta=34.8m
  epoch  741/1000 | trL=0.147 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=1.75e-3 | ep=8.02s | eta=34.6m
  epoch  742/1000 | trL=0.147 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.73e-3 | ep=7.93s | eta=34.5m
  epoch  743/1000 | trL=0.146 trA= 99.9% | teA= 93.6% | [TN=441 FN= 38 FP= 26 TP=495] | lr=1.72e-3 | ep=7.94s | eta=34.3m
  epoch  744/1000 | trL=0.147 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.71e-3 | ep=7.93s | eta=34.2m
  epoch  745/1000 | trL=0.146 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.70e-3 | ep=7.92s | eta=34.1m
  epoch  746/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.68e-3 | ep=8.06s | eta=33.9m
  epoch  747/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.67e-3 | ep=7.92s | eta=33.8m
  epoch  748/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.66e-3 | ep=7.96s | eta=33.7m
  epoch  749/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.65e-3 | ep=8.15s | eta=33.5m
  epoch  750/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.63e-3 | ep=7.95s | eta=33.4m
  epoch  751/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.62e-3 | ep=8.02s | eta=33.3m
  epoch  752/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.61e-3 | ep=7.98s | eta=33.1m
  epoch  753/1000 | trL=0.146 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.60e-3 | ep=7.97s | eta=33.0m
  epoch  754/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.59e-3 | ep=8.15s | eta=32.9m
  epoch  755/1000 | trL=0.146 trA=100.0% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.57e-3 | ep=8.01s | eta=32.7m
  epoch  756/1000 | trL=0.146 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=1.56e-3 | ep=7.96s | eta=32.6m
  epoch  757/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=428 FN= 28 FP= 39 TP=505] | lr=1.55e-3 | ep=7.92s | eta=32.5m
  epoch  758/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.54e-3 | ep=8.14s | eta=32.3m
  epoch  759/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.53e-3 | ep=7.91s | eta=32.2m
  epoch  760/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=425 FN= 25 FP= 42 TP=508] | lr=1.51e-3 | ep=7.94s | eta=32.1m
  epoch  761/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=432 FN= 32 FP= 35 TP=501] | lr=1.50e-3 | ep=7.90s | eta=31.9m
  epoch  762/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.49e-3 | ep=8.01s | eta=31.8m
  epoch  763/1000 | trL=0.146 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.48e-3 | ep=7.87s | eta=31.7m
  epoch  764/1000 | trL=0.146 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.47e-3 | ep=7.94s | eta=31.5m
  epoch  765/1000 | trL=0.146 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=1.46e-3 | ep=7.94s | eta=31.4m
  epoch  766/1000 | trL=0.146 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.44e-3 | ep=7.92s | eta=31.3m
  epoch  767/1000 | trL=0.145 trA= 99.9% | teA= 93.1% | [TN=422 FN= 24 FP= 45 TP=509] | lr=1.43e-3 | ep=8.09s | eta=31.1m
  epoch  768/1000 | trL=0.146 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.42e-3 | ep=7.96s | eta=31.0m
  epoch  769/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.41e-3 | ep=7.93s | eta=30.9m
  epoch  770/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.40e-3 | ep=7.93s | eta=30.7m
  epoch  771/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.39e-3 | ep=7.86s | eta=30.6m
  epoch  772/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.38e-3 | ep=8.03s | eta=30.5m
  epoch  773/1000 | trL=0.145 trA=100.0% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.36e-3 | ep=7.85s | eta=30.3m
  epoch  774/1000 | trL=0.145 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.35e-3 | ep=7.87s | eta=30.2m
